Date,Value USD,Drop 7,Up 7,Min 7,Max 7,Mean 7,Mean Change 7,Change,Predict,Actual
08/27/2004,52.732029000000004,4.0,3.0,49.845802,54.346527,52.72706114285714,-0.1185145714285716,2.0566250000000044,0.0,0
08/30/2004,50.675404,4.0,3.0,50.675404,54.346527,52.845575714285715,0.4215442857142853,-0.178836000000004,-2.0,1
08/31/2004,50.854240000000004,3.0,4.0,50.675404,54.346527,52.42403142857143,0.6493481428571428,1.0531500000000025,2.0,0
09/01/2004,49.80109,4.0,3.0,49.80109,53.60634200000001,51.77468328571429,0.23844914285714225,-0.6259310000000013,-2.0,1
09/02/2004,50.427021,3.0,4.0,49.80109,53.60634200000001,51.536234142857154,0.4250924285714289,0.745155000000004,2.0,0
09/03/2004,49.681866,3.0,4.0,49.681866,53.60634200000001,51.11114171428573,0.4492208571428579,-0.7799300000000002,-1.0,1
09/07/2004,50.461796,4.0,3.0,49.681866,52.732029000000004,50.66192085714289,0.27322285714285804,-0.35767299999999835,-2.0,1
09/08/2004,50.819469,5.0,2.0,49.681866,50.854240000000004,50.38869800000001,-0.02129028571428547,-0.00496700000000061,-2.0,1
09/09/2004,50.824436,5.0,2.0,49.681866,50.854240000000004,50.40998828571429,-0.21006242857142807,-1.5002410000000026,-2.0,1
09/10/2004,52.324677,6.0,1.0,49.681866,52.324677,50.62005071428572,-0.5145111428571434,-1.0779910000000044,-2.0,1
09/13/2004,53.40266800000001,6.0,1.0,49.681866,53.40266800000001,51.134561857142856,-0.7082508571428566,-1.9821089999999941,-2.0,1
09/14/2004,55.384777,7.0,0.0,49.681866,55.384777,51.84281271428571,-0.8508942857142857,-0.25334900000000005,-2.0,1
09/15/2004,55.638126,7.0,0.0,50.461796,55.638126,52.693707,-0.8792811428571434,-0.9786380000000036,-2.0,1
09/16/2004,56.616764,7.0,0.0,50.819469,56.616764,53.57298814285714,-1.0779888571428575,-1.748626999999999,-2.0,1
09/17/2004,58.365391,7.0,0.0,50.824436,58.365391,54.65097700000001,-1.2099871428571427,-0.9289549999999948,-2.0,1
09/20/2004,59.294346,6.0,1.0,52.324677,59.294346,55.86096414285714,-0.8877971428571415,0.7550890000000052,0.0,0
09/21/2004,58.53925699999999,6.0,1.0,53.40266800000001,59.294346,56.748761285714295,-0.772120857142857,-0.2682570000000126,-2.0,1
09/22/2004,58.80751400000001,6.0,1.0,55.384777,59.294346,57.520882142857154,-0.6621218571428581,-1.2121160000000015,-2.0,1
09/23/2004,60.01963000000001,5.0,2.0,55.638126,60.01963000000001,58.183004000000004,-0.5556717142857143,0.491802000000007,0.0,0
09/24/2004,59.527828,4.0,3.0,56.616764,60.01963000000001,58.73867571428572,-0.3044482857142857,0.7799259999999961,0.0,0
09/27/2004,58.747902,4.0,3.0,58.365391,60.01963000000001,59.04312400000001,-0.6649605714285717,-4.272213000000002,-2.0,1
09/28/2004,63.020115000000004,4.0,3.0,58.53925699999999,63.020115000000004,59.70808457142858,-0.8317331428571434,-2.0963629999999966,-2.0,1
09/29/2004,65.116478,4.0,3.0,58.53925699999999,65.116478,60.53981771428572,-0.8345724285714299,0.7352139999999991,0.0,0
09/30/2004,64.381264,4.0,3.0,58.747902,65.116478,61.374390142857145,-1.0077312857142846,-1.4803689999999958,-2.0,1
10/01/2004,65.861633,4.0,3.0,58.747902,65.861633,62.38212142857142,-1.0105699999999993,-1.2319870000000035,-2.0,1
10/04/2004,67.09362,5.0,2.0,58.747902,67.09362,63.39269142857143,-1.3157278571428566,-1.6443029999999936,-2.0,1
10/05/2004,68.737923,5.0,2.0,58.747902,68.737923,64.70841928571427,-1.3355985714285714,0.6408309999999915,0.0,0
10/06/2004,68.097092,5.0,2.0,63.020115000000004,68.737923,66.04401785714283,-0.8508938571428563,-0.8792799999999943,-2.0,1
10/07/2004,68.976372,4.0,3.0,64.381264,68.976372,66.89491171428571,-0.4719304285714299,0.5563809999999876,0.0,0
10/08/2004,68.41999100000001,4.0,3.0,64.381264,68.976372,67.36684214285711,-0.4016734285714279,1.2270130000000137,0.0,0
10/11/2004,67.192978,4.0,3.0,65.861633,68.976372,67.76851557142855,-0.34206071428571405,-1.0630799999999994,-2.0,1
10/12/2004,68.256058,4.0,3.0,67.09362,68.976372,68.11057628571426,-0.4144472857142866,-1.7386930000000118,-2.0,1
10/13/2004,69.99475100000001,4.0,3.0,67.192978,69.99475100000001,68.52502357142853,-0.2576108571428587,-0.5464479999999979,-2.0,1
10/14/2004,70.541199,5.0,2.0,67.192978,70.541199,68.7826344285714,-0.498897999999999,-1.0481789999999904,-2.0,1
10/15/2004,71.589378,5.0,2.0,67.192978,71.589378,69.2815324285714,-0.7316698571428576,-2.508683000000005,-2.0,1
10/18/2004,74.098061,5.0,2.0,67.192978,74.098061,70.01320228571426,-0.7245732857142855,0.6060569999999927,0.0,0
10/19/2004,73.49200400000002,5.0,2.0,67.192978,74.098061,70.73777557142857,-0.3711570000000007,3.700927000000007,0.0,0
10/20/2004,69.791077,5.0,2.0,68.256058,74.098061,71.10893257142855,-0.8501848571428577,-4.416274999999999,-2.0,1
10/21/2004,74.207352,5.0,2.0,69.791077,74.207352,71.95911742857142,-2.2375891428571424,-11.450523000000004,-2.0,1
10/22/2004,85.657875,5.0,2.0,69.791077,85.657875,74.19670657142855,-3.221902,-7.436638000000002,-2.0,1
10/25/2004,93.094513,4.0,3.0,69.791077,93.094513,77.41860857142855,-2.6747470000000004,2.7819060000000064,0.0,0
10/26/2004,90.312607,4.0,3.0,69.791077,93.094513,80.09335557142855,-2.6122958571428563,-2.071524999999994,-2.0,1
10/27/2004,92.384132,5.0,2.0,69.791077,93.094513,82.7056514285714,-3.219062857142855,-3.641311999999999,-2.0,1
10/28/2004,96.025444,5.0,2.0,69.791077,96.025444,85.92471428571423,-3.5589948571428573,1.3214029999999894,0.0,0
10/29/2004,94.704041,5.0,2.0,74.207352,96.025444,89.48370914285711,-3.310611142857143,-2.6775889999999976,-2.0,1
11/01/2004,97.38163,4.0,3.0,85.657875,97.38163,92.79432028571422,-1.5924998571428566,0.5762560000000008,0.0,0
11/02/2004,96.805374,3.0,4.0,90.312607,97.38163,94.38682014285708,-0.3030287142857141,1.5896599999999952,-1.0,0
11/03/2004,95.215714,3.0,4.0,90.312607,97.38163,94.68984885714279,-0.2058040000000005,3.462479000000002,-1.0,0
11/04/2004,91.753235,2.0,5.0,91.753235,97.38163,94.89565285714285,1.1794715714285704,7.625404000000002,2.0,0
11/05/2004,84.127831,2.0,5.0,84.127831,97.38163,93.71618128571428,1.472564714285712,-1.5896600000000092,-1.0,1
11/08/2004,85.71749100000002,2.0,5.0,84.127831,97.38163,92.24361657142856,1.5570155714285732,1.9125590000000159,2.0,0
11/09/2004,83.804932,1.0,6.0,83.804932,97.38163,90.68660099999998,1.999141142857143,0.41728999999999417,2.0,0
11/10/2004,83.387642,2.0,5.0,83.387642,96.805374,88.68745985714285,0.8409587142857149,-7.5310209999999955,-1.0,1
11/11/2004,90.918663,2.0,5.0,83.387642,95.215714,87.84650114285714,0.6862510000000006,0.5067059999999941,2.0,0
11/12/2004,90.411957,3.0,4.0,83.387642,91.753235,87.16025014285714,-0.012064285714284242,-1.4257279999999923,-2.0,1
11/15/2004,91.837685,3.0,4.0,83.387642,91.837685,87.17231442857141,-0.2263847142857145,6.125160999999991,-1.0,0
11/16/2004,85.712524,2.0,5.0,83.387642,91.837685,87.39869914285713,0.0035487142857156023,0.0198740000000015,2.0,0
11/17/2004,85.69265,2.0,5.0,83.387642,91.837685,87.39515042857141,0.0823222857142838,2.4639739999999932,2.0,0
11/18/2004,83.22867600000002,3.0,4.0,83.22867600000002,91.837685,87.31282814285711,-0.1092888571428574,-0.9239879999999944,-2.0,1
11/19/2004,84.152664,2.0,5.0,83.22867600000002,91.837685,87.42211699999996,1.27172857142857,2.1361009999999965,2.0,0
11/22/2004,82.016563,3.0,4.0,82.016563,91.837685,86.15038842857139,1.0276021428571422,-1.202179000000001,-1.0,1
11/23/2004,83.218742,3.0,4.0,82.016563,91.837685,85.12278628571424,0.7174759999999988,-3.596610999999996,-1.0,1
11/24/2004,86.815353,4.0,3.0,82.016563,86.815353,84.40531028571424,-0.4861232857142852,-2.3000339999999966,-2.0,1
11/26/2004,89.115387,5.0,2.0,82.016563,89.115387,84.89143357142852,-0.6067678571428579,-0.8246380000000073,-2.0,1
11/29/2004,89.940025,6.0,1.0,82.016563,89.940025,85.49820142857138,-1.024763857142856,-0.4619979999999941,-2.0,1
11/30/2004,90.402023,5.0,2.0,82.016563,90.402023,86.52296528571422,-0.7494125714285705,1.0034710000000049,0.0,0
12/01/2004,89.398552,5.0,2.0,82.016563,90.402023,87.27237785714281,-1.0148282857142854,0.2781909999999925,0.0,0
12/02/2004,89.120361,5.0,2.0,83.218742,90.402023,88.28720614285709,-0.9140548571428562,-0.4967649999999964,-2.0,1
12/03/2004,89.617126,4.0,3.0,86.815353,90.402023,89.20126099999996,-0.10857942857142737,2.0417170000000056,0.0,0
12/06/2004,87.575409,3.0,4.0,87.575409,90.402023,89.30984042857139,0.564896714285715,2.414299,2.0,0
12/07/2004,85.16111,2.0,5.0,85.16111,90.402023,88.74494371428568,0.7856041428571449,0.7203140000000019,2.0,0
12/08/2004,84.44079599999998,2.0,5.0,84.44079599999998,90.402023,87.95933957142854,0.6067678571428579,-1.7138520000000028,-1.0,1
12/09/2004,86.154648,2.0,5.0,84.44079599999998,89.617126,87.35257171428567,0.5897358571428555,0.8842469999999878,2.0,0
12/10/2004,85.270401,2.0,5.0,84.44079599999998,89.617126,86.76283585714279,0.6351547142857145,0.5961230000000057,2.0,0
12/13/2004,84.674278,2.0,5.0,84.44079599999998,89.617126,86.1276811428571,0.12135314285714165,-4.093376000000006,-1.0,1
12/14/2004,88.76765400000002,3.0,4.0,84.44079599999998,88.76765400000002,86.00632799999997,-0.24767414285714398,-0.5414739999999938,-2.0,1
12/15/2004,89.309128,3.0,4.0,84.44079599999998,89.309128,86.25400214285709,-0.35767357142857137,1.6443030000000078,-1.0,0
12/16/2004,87.664825,4.0,3.0,84.44079599999998,89.309128,86.61167571428565,-0.7167662857142858,-1.793334999999999,-2.0,1
12/17/2004,89.45815999999998,4.0,3.0,84.674278,89.45815999999998,87.32844199999997,-0.8225075714285717,-2.4540410000000037,-2.0,1
12/20/2004,91.912201,4.0,3.0,84.674278,91.912201,88.15094957142853,-0.8587002857142859,0.6308979999999877,0.0,0
12/21/2004,91.28130300000001,5.0,2.0,84.674278,91.912201,89.00964985714279,-1.1248267142857151,-1.2667620000000002,-2.0,1
12/22/2004,92.54806500000001,5.0,2.0,87.664825,92.54806500000001,90.13447657142851,-0.6536059999999984,-0.7948309999999879,-2.0,1
12/23/2004,93.342896,5.0,2.0,87.664825,93.342896,90.7880825714285,-0.860829999999999,-1.9920419999999976,-2.0,1
12/27/2004,95.334938,6.0,1.0,87.664825,95.334938,91.64891257142851,-1.1560528571428574,-0.4222570000000019,-2.0,1
12/28/2004,95.757195,6.0,1.0,89.45815999999998,95.757195,92.80496542857138,-0.9097965714285721,-0.06954100000000096,-2.0,1
12/29/2004,95.826736,6.0,1.0,91.28130300000001,95.826736,93.71476199999996,-0.8927644285714292,-2.334816000000004,-2.0,1
12/30/2004,98.161552,6.0,1.0,91.28130300000001,98.161552,94.60752642857142,-0.6415417142857122,2.389457000000008,0.0,0
12/31/2004,95.772095,6.0,1.0,92.54806500000001,98.161552,95.24906814285713,-1.1645682857142856,-4.927948000000015,-2.0,1
01/03/2005,100.70004300000001,5.0,2.0,93.342896,100.70004300000001,96.41363642857141,-0.4683815714285718,4.078476000000009,0.0,0
01/04/2005,96.621567,4.0,3.0,95.334938,100.70004300000001,96.882018,-0.11354714285714353,0.4917990000000003,0.0,0
01/05/2005,96.129768,3.0,4.0,95.757195,100.70004300000001,96.99556514285713,0.2987715714285721,2.4639740000000074,2.0,0
01/06/2005,93.66579399999999,3.0,4.0,93.66579399999999,100.70004300000001,96.69679357142857,-0.06741885714285853,-2.632874000000016,-2.0,1
01/07/2005,96.298668,3.0,4.0,93.66579399999999,100.70004300000001,96.76421242857144,0.18025642857142948,-0.6010889999999875,-1.0,1
01/10/2005,96.899757,3.0,4.0,93.66579399999999,100.70004300000001,96.583956,-0.05322485714285717,0.7550880000000006,-1.0,0
01/11/2005,96.144669,3.0,4.0,93.66579399999999,100.70004300000001,96.63718085714285,0.5201885714285724,-0.9140540000000072,-1.0,1
01/12/2005,97.058723,3.0,4.0,93.66579399999999,97.058723,96.11699228571426,-0.05890328571428581,0.024833000000001,-1.0,0
01/13/2005,97.03389,4.0,3.0,93.66579399999999,97.058723,96.17589557142857,-0.4584471428571431,-2.305008000000001,-2.0,1
01/14/2005,99.338898,5.0,2.0,93.66579399999999,99.338898,96.6343427142857,-1.0893435714285735,-1.9523010000000056,-2.0,1
01/18/2005,101.291199,4.0,3.0,96.144669,101.291199,97.72368628571428,-0.2448359999999984,3.2786790000000114,0.0,0
01/19/2005,98.01252,3.0,4.0,96.144669,101.291199,97.96852228571426,0.08090199999999878,1.6790769999999924,2.0,0
01/20/2005,96.333443,3.0,4.0,96.144669,101.291199,97.88762028571422,0.3732855714285717,2.8017730000000114,2.0,0
01/21/2005,93.53166999999999,2.0,5.0,93.53166999999999,101.291199,97.51433471428568,1.0403757142857142,3.755576999999988,2.0,0
01/24/2005,89.776093,2.0,5.0,89.776093,101.291199,96.47395899999997,1.2923094285714285,1.7883690000000032,2.0,0
01/25/2005,87.987724,2.0,5.0,87.987724,101.291199,95.18164957142857,0.7614757142857128,-6.020844000000013,-1.0,1
01/26/2005,94.00856800000001,1.0,6.0,87.987724,101.291199,94.42017385714279,1.1226981428571443,0.5762560000000151,2.0,0
01/27/2005,93.432312,2.0,5.0,87.987724,98.01252,93.29747571428568,0.4939302857142849,-1.1226960000000048,-1.0,1
01/28/2005,94.555008,3.0,4.0,87.987724,96.333443,92.80354542857141,-0.12064357142857116,-2.6229400000000003,-2.0,1
01/31/2005,97.177948,3.0,4.0,87.987724,97.177948,92.92418899999996,-0.2569001428571442,1.847977,-1.0,0
02/01/2005,95.329971,4.0,3.0,87.987724,97.177948,93.18108914285713,-1.7912074285714277,-6.984573999999995,-2.0,1
02/02/2005,102.314545,5.0,2.0,87.987724,102.314545,94.97229657142854,-2.3944267142857143,-2.4341660000000047,-2.0,1
02/03/2005,104.748711,4.0,3.0,93.432312,104.748711,97.36672328571426,-1.0730208571428566,3.2289969999999935,0.0,0
02/04/2005,101.51971400000001,4.0,3.0,93.432312,104.748711,98.43974414285714,-0.5641882857142865,4.138084000000006,0.0,0
02/07/2005,97.38163,4.0,3.0,94.555008,104.748711,99.00393242857142,-0.5890262857142871,-1.2965620000000089,-2.0,1
02/08/2005,98.67819200000001,3.0,4.0,95.329971,104.748711,99.59295871428567,0.2867061428571418,3.507187000000002,2.0,0
02/09/2005,95.17100500000001,3.0,4.0,95.17100500000001,104.748711,99.30625257142854,0.2781905714285711,1.7883680000000055,2.0,0
02/10/2005,93.382637,2.0,5.0,93.382637,104.748711,99.02806199999998,1.317147428571427,0.2881239999999963,2.0,0
02/11/2005,93.094513,2.0,5.0,93.094513,104.748711,97.71091457142856,1.2681798571428564,-2.7769389999999987,-1.0,1
02/14/2005,95.871452,3.0,4.0,93.094513,101.51971400000001,96.44273471428568,0.6479284285714287,-1.112763000000001,-1.0,1
02/15/2005,96.984215,4.0,3.0,93.094513,98.67819200000001,95.79480628571426,-0.1689005714285717,-1.5797189999999972,-2.0,1
02/16/2005,98.563934,3.0,4.0,93.094513,98.67819200000001,95.96370685714285,0.05251528571428666,0.25334900000000005,2.0,0
02/17/2005,98.310585,4.0,3.0,93.094513,98.563934,95.91119157142856,-0.4520601428571415,-0.02484099999999501,-2.0,1
02/18/2005,98.335426,4.0,3.0,93.094513,98.563934,96.36325171428572,-0.2405777142857143,3.268744999999996,0.0,0
